V jenkins:promoted_builds ---expect--> org.jenkins-ci.plugins:promoted-builds
   > 4.8725  org.polago.maven.plugins:merge-properties-maven-plugin
   > 4.8725  org.jvnet.hudson.plugins:validating-string-parameter
   > 4.8725  com.soebes.maven.plugins.dmg:doxygen-maven-plugin
   > 4.8725  org.sonatype.nexus.plugins:nexus-repository-labrat2-it
   > 4.8725  org.scala-lang.plugins:scala-continuations-plugin_2.11.8-18269ea
   > 4.8725  org.jvnet.hudson.plugins:Surround-SCM-Plugin
   > 4.8725  org.codehaus.griffon.plugins:griffon-lookandfeel-core-selector
   > 4.8725  com.jayway.maven.plugins.android.generation2:android-maven-plugin
   > 4.8725  org.apache.plc4x.plugins:plc4x-site-skin
   > 4.8725  au.net.causal.maven.plugins:browserbox-browser-versions
   > 4.8725  com.javiersc.gradle-plugins:publish-kotlin-multiplatform
   > 4.8725  com.github.wuic.plugins:metadata-generator-maven-plugin
   > 4.8725  org.sonatype.nexus.plugins:nexus-site-repository-client
   > 4.8725  net.sf.ij-plugins:ijp-debayer2sx-plugins_3
   > 4.8725  org.apache.geronimo.plugins.monitoring:mconsole-tomcat
   > 4.8725  com.puresoltechnologies.purifinity.plugins:repository.git.plugin
   > 4.8725  com.marvelution.atlassian.suite.plugins:atlassian-suite-sonarqube-integration
   > 4.8725  org.codehaus.sonar-plugins:sonar-dotnet-resharper-plugin
   > 4.8725  org.apache.felix:org.apache.felix.webconsole.plugins.upnp
   > 4.8725  org.apache.geronimo.plugins:car-maven-plugin
   > 4.8725  org.sonatype.nexus.plugins:nexus-core-documentation-plugin
   > 4.8725  org.siggi-ci:siggi-ci-keys-spring-data-jpa
   > 4.8725  com.puresoltechnologies.purifinity.plugins:repository.subversion.ejb
   > 4.8725  org.objectweb.util.explorer.plugins:explorer-reflector-plugin
   > 4.8725  org.sonatype.nexus.plugins:nexus-repository-helm-it
   > 4.8725  org.sonatype.nexus.plugins:nexus-capabilities-testsuite-helper
   > 4.8725  org.codehaus.sonar-plugins:sonar-tab-metrics-plugin
   > 4.8725  com.michaelpollmeier:sbt-ci-release-early-usage_2.12
   > 4.8725  org.mule.runtime.plugins:mule-server-plugin-maven-plugin
   > 4.8725  kg.apc:jmeter-plugins-common-io
   > 4.8725  org.sonatype.plugins:nxrm3-maven-plugin-testsuite
   > 4.8725  org.jvnet.hudson.plugins:build-pipeline-plugin
   > 4.8725  com.sonyericsson.hudson.plugins.gerrit:gerrit-trigger-parent
   > 4.8725  de.renebergelt.maven.plugins:compile-switches-maven-plugin
   > 4.8725  com.byclosure.maven.plugins:google-storage-upload
   > 4.8725  org.codehaus.sonar-plugins:sonar-php-codesniffer-plugin
   > 4.8725  org.codehaus.sonar-plugins:sonar-scm-stats-plugin
   > 4.8725  com.liferay:com.liferay.gradle.plugins.js.transpiler
   > 4.8725  com.tencent.bk.devops.ci.metrics:api-metrics
   > 4.8725  com.tencent.bk.devops.ci:api-sign
   > 4.8725  org.siggi-ci:siggi-ci-it-assemble-ghcom-standalone
   > 4.8725  org.jvnet.hudson.plugins:m2-repo-reaper
   > 4.8725  org.opennms.plugins.timeseries:cortex-karaf-features
   > 4.8725  com.puresoltechnologies.purifinity.plugins:repository.directory.test
   > 4.8725  com.liferay:com.liferay.gradle.plugins.jasper.jspc
   > 4.8725  com.javiersc.gradle.plugins.docs:com.javiersc.gradle.plugins.docs.gradle.plugin
   > 4.8725  org.codehaus.sonar-plugins:sonar-build-breaker-plugin
   > 4.8725  io.tesla.maven.plugins:tesla-plugin-tools-api
   > 4.8725  nl.topicus.plugins:javassist-maven-plugin-parent
   > 4.8725  io.qameta.allure.plugins:junit-xml-plugin
   > 4.8725  org.jvnet.hudson.plugins:dropdown-viewstabbar-plugin
   > 4.8725  org.scala-lang.plugins:scala-continuations-plugin_2.12.0-RC2
   > 4.8725  org.codehaus.griffon.plugins:griffon-ebean-groovy-compile
   > 4.8725  io.fares.bind.xjc.plugins:extras-xjc-plugin
   > 4.8725  com.tencent.bk.devops.ci.ticket:api-ticket
   > 4.8725  com.javiersc.gradle-plugins:massive-catalogs-updater
   > 4.8725  org.jvnet.hudson.plugins:next-build-number
   > 4.8725  org.codehaus.griffon.plugins:griffon-feedicons-javafx-groovy
   > 4.8725  com.kryshchuk.maven.plugins:umlet-maven-plugin-java6
   > 4.8725  io.qameta.allure.plugins:screen-diff-plugin
   > 4.8725  ca.vanzyl.concord.plugins:concord-plugin-support
   > 4.8725  com.gccloud:gc-starter-plugins-quartz-server
   > 4.8725  org.sonatype.nexus.plugins:nexus-ldap-realm-plugin
   > 4.8725  org.codehaus.sonar-plugins.dotnet:sonar-dotnet-fxcop-plugin
   > 4.8725  com.github.odavid.maven.plugins:mojo-descriptor-maven-plugin
   > 4.8725  com.sfhuskie.plugins:tabspace-formatter-maven-plugin
   > 4.8725  net.spals.appbuilder.plugins:spals-appbuilder-app-dropwizard-test
   > 4.8725  org.openscm.kundo.plugins:kundo-dependency-management-plugin
   > 4.8725  org.sonatype.maven.plugins:maven-p2-publisher-plugin
   > 4.8725  org.apache.cayenne.plugins:cayenne-modeler-maven-plugin
   > 4.8725  org.codehaus.griffon.plugins:griffon-mybatis-groovy-compile
   > 4.8725  org.sonatype.nexus.plugins:nexus-repository-cabal-parent
   > 4.8725  org.andromda.maven.plugins:andromda-model-archiver-plugin
   > 4.8725  org.scala-lang.plugins:scala-continuations-library_2.11.0-RC4
   > 4.8725  org.wildfly.plugins:wildfly-maven-plugin-tests-shared
   > 4.8725  com.bazaarvoice.maven.plugins:s3-upload-maven-plugin
   > 4.8725  org.codehaus.sonar-plugins.dotnet:sonar-dotnet-gendarme-plugin
   > 4.8725  es.devera.maven.plugins:docker-maven-plugin-parent
   > 4.8725  com.treasuredata.embulk.plugins:embulk-filter-add_time
   > 4.8725  org.jvnet.hudson.plugins:global-build-stats
   > 4.8725  org.apache.archiva.redback.components.modello:modello-plugins
   > 4.8725  org.apache.npanday:dotnet-model-assembly-plugins
   > 4.8725  eu.numberfour.maven.plugins:jscoverage-cobertura-maven-plugin
   > 4.8725  co.cask.cdap:cdap-data-pipeline-plugins-archetype
   > 4.8725  org.apache.qpid:qpid-broker-plugins-management-qmf2
   > 4.8725  org.codehaus.sonar-plugins:sonar-google-calendar-plugin
   > 4.8725  com.tencent.bk.devops.ci.common:common-security
   > 4.8725  org.kathrynhuxtable.maven.plugins:docbkx-wrapper-plugin
   > 4.8725  net.oneandone.maven.plugins:attach-qar-maven-plugin
   > 4.8725  org.apache.qpid:qpid-broker-plugins-amqp-1-0-protocol
   > 4.8725  com.atlassian.maven.plugins:maven-amps-dispatcher-plugin
   > 4.8725  io.curity:identityserver.plugins.archetypes.authorization-manager
   > 4.8725  org.apache.qpid:qpid-broker-plugins-management-amqp
   > 4.8725  net.unit8.maven.plugins:staticweave-nopu-maven-plugin
   > 4.8725  org.codehaus.griffon.plugins:griffon-hibernate3-groovy-compile
   > 4.8725  com.bbossgroups.plugins:bboss-datatran-kafka1x
   > 4.8725  com.free-now.sauron.plugins:logs-report
   > 4.8725  org.sonatype.plugins:attach-artifact-maven-plugin
   > 4.8725  br.com.thiagomoreira.liferay.plugins:bootstrap-jumbotron-theme
   > 4.8725  org.kuali.maven.plugins:git-workflow-maven-plugin
   > 4.8725  fish.focus.uvms.plugins.naf:naf-service
   > 4.8725  org.codehaus.griffon.plugins:griffon-jpa-groovy-compile
   > 4.8725  org.jvnet.hudson.plugins:maven-deployment-linker
   > 4.8725  org.scala-lang.plugins:scala-continuations-library_2.11.0-M7
   > 4.8725  com.free-now.sauron.plugins:data-sanitizer
   > 4.8725  org.sonatype.nexus.plugins:nexus-p2-repository-plugin
   > 4.8725  com.github.odavid.maven.plugins:dependency-handler-maven-plugin
   > 4.8725  com.tencent.bk.devops.ci:biz-sign
   > 4.8725  ch.qos.cal10n.plugins:maven-cal10n-plugin
   > 4.8725  za.co.absa.enceladus:plugins-api
   > 4.8725  com.thinkbiganalytics.kylo.plugins:kylo-spark-livy-server
   > 4.8725  org.jvnet.hudson.plugins:copy-to-slave
   > 4.8725  com.liferay:com.liferay.gradle.plugins.theme.builder
   > 4.8725  com.gccloud:gc-starter-plugins-oss-file
   > 4.8725  com.tencent.bk.devops.ci.dockerhost:api-dockerhost
   > 4.8725  org.jboss.maven.plugins:code-coverage-maven-plugin
   > 4.8725  com.xfyre.maven.plugins:git-changelog-maven-plugin
   > 4.8725  com.tencent.bk.devops.ci.store:api-store
   > 4.8725  org.codehaus.griffon.plugins:griffon-gsql-groovy-compile
   > 4.8725  com.axonivy.ivy.ci:project-build-plugin
   > 4.8725  ch.exense.step:step-functions-plugins-java-handler
   > 4.8725  com.tencent.bk.devops.ci.common:common-es
   > 4.8725  com.thinkbiganalytics.kylo.plugins:kylo-ranger-rest-client
   > 4.8725  org.codehaus.sonar-plugins:sonar-scm-jazzrtc-plugin
   > 4.8725  org.apache.qpid:qpid-broker-plugins-management-http
   > 4.8725  com.walmartlabs.concord.server.plugins.noderoster:parent
   > 4.8725  org.sonatype.maven.plugins:maven-p2-bridge-plugin
   > 4.8725  org.apache.geronimo.plugins.monitoring:agent-sql
   > 4.8725  org.jvnet.hudson.plugins:dumpinfo-buildwrapper-plugin
   > 4.8725  com.xebialabs.gradle.plugins:integratoin-server-gradle-plugin
   > 4.8725  com.garethahealy.jon-plugins:gah-alert-definitions
   > 4.8725  io.takari.orchestra.plugins:fs-definition-provider
   > 4.8725  org.camunda.bpm.springboot.project:qa-plugins
   > 4.8725  net.wasdev.wlp.maven.plugins:liberty-maven-plugin
   > 4.8725  org.sonatype.nexus.plugins.ldap:nexus-ldap-plugin-parent
   > 4.8725  org.apache.npanday:dotnet-model-compiler-plugins
   > 4.8725  org.codehaus.sonar-plugins.css:sslr-css-toolkit
   > 4.8725  io.opentracing.contrib.specialagent.plugins:opentracing-specialagent-cassandra-driver
   > 4.8725  org.codehaus.sonar-plugins.jproperties:jproperties-checks-testkit
   > 4.8725  org.andromda.maven.plugins:andromda-bootstrap-install-plugin
   > 4.8725  com.tencent.bk.devops.ci.common:common-db
   > 4.8725  de.shadowhunt.maven.plugins:package-info-maven-plugin
   > 4.8725  com.outofmemo.plugins:xml-pmd-maven-plugin
   > 4.8725  com.monochromeroad.gradle-plugins:gradle-aws-s3-sync
   > 4.8725  com.liferay:com.liferay.gradle.plugins.wsdd.builder
   > 4.8725  net.sf.jped.plugins:jped-shark-historyRelated
   > 4.8725  com.netease.nim:camellia-redis-proxy-plugins
   > 4.8725  org.codingmatters.poom.ci:poom-pack-composer-client
   > 4.8725  org.infinispan.maven-plugins:protocol-parser-generator
   > 4.8725  org.sonatype.nexus.plugins:nexus-restlet1x-model
   > 4.8725  com.liferay:com.liferay.gradle.plugins.lang.builder
   > 4.8725  org.sonatype.plugins:sisu-maven-bridge-maven-plugin
   > 4.8725  com.free-now.sauron.plugins:protocw-checker
   > 4.8725  org.apache.npanday.plugins:NPanday.Plugin.MojoGenerator
   > 4.8725  org.codehaus.griffon.plugins:griffon-rmi-groovy-compile
   > 4.8725  org.apache.npanday.plugins:partcover-maven-plugin
   > 4.8725  org.linqs.plugins:list-classes-maven-plugin
   > 4.8725  io.helidon.build-tools:helidon-build-maven-plugins-project
   > 4.8725  org.objectweb.fractal.cecilia.maven:maven-plugins-parent
   > 4.8725  org.jvnet.hudson.plugins:jobConfigHistory
   > 4.8725  net.sf.ij-plugins:ijp-scala-console_2.12
   > 4.8725  io.wcm.devops.maven.plugins:eclipse-maven-plugin
   > 4.8725  com.simpligility.maven.plugins:android-ndk-maven-plugin
   > 4.8725  com.liferay:com.liferay.gradle.plugins.xsd.builder
   > 4.8725  org.sonatype.nexus.plugins:nexus-repository-labrat2-parent
   > 4.8725  io.github.andersonfeng:com.github.andersonfeng.mybatis-generator-plugins
   > 4.8725  net.spals.appbuilder.plugins:spals-appbuilder-app-grpc-test
   > 4.8725  com.randomnoun.maven.plugins:swagger-combine-maven-plugin
   > 4.8725  org.siggi-ci:hookserver-starter-aws-sqs
   > 4.8725  org.apache.felix:org.apache.felix.webconsole.plugins.scriptconsole
   > 4.8725  com.walmartlabs.concord.server.plugins:pfed-sso
   > 4.8725  com.puresoltechnologies.purifinity.plugins:repository.subversion.test
   > 4.8725  com.thinkbiganalytics.kylo.plugins:kylo-service-monitor-kylo-cluster
   > 4.8725  com.savage7.maven.plugins:maven-external-dependency-plugin
   > 4.8725  org.codehaus.sonar-plugins.java:sonar-jacoco-listeners
   > 4.8725  org.sonatype.nexus.plugins:nexus-task-log-cleanup
   > 4.8725  com.akathist.maven.plugins.launch4j:launch4j-maven-plugin
   > 4.8725  com.liferay:com.liferay.gradle.plugins.lang.merger
   > 4.8725  kg.apc:jmeter-plugins-graphs-composite
   > 4.8725  com.btmatthews.maven.plugins.ldap:server-apacheds
   > 4.8725  com.atlassian.maven.plugins:artifactory-staging-maven-plugin
   > 4.8725  com.btmatthews.maven.plugins.ldap:format-dsml
   > 4.8725  org.codehaus.griffon.plugins:griffon-fatcowicons-swing-groovy
   > 4.8725  org.codehaus.sonar-plugins.java:sonar-checkstyle-plugin
   > 4.8725  software.amazon.ai:mms-plugins-sdk
   > 4.8725  org.apache.uima:aggregate-uimaj-eclipse-plugins
   > 4.8725  org.jvnet.hudson.plugins:upstream-downstream-view
   > 4.8725  com.ibm.urbancode.plugins:groovy-plugin-utils
   > 4.8725  fish.focus.uvms.plugins.naf:naf-module
   > 4.8725  com.tencent.bk.devops.ci.process:api-process
   > 4.8725  eu.evops.maven.plugins:cucumber-runner-maven-plugin
   > 4.8725  com.rodiontsev.maven.plugins:build-info-maven-plugin
   > 4.8725  io.wcm.devops.conga.plugins:io.wcm.devops.conga.plugins.ansible
   > 4.8725  com.gccloud:gc-starter-plugins-cache-memory
   > 4.8725  works.lmz.plugins:webservice-generator-plugin
   > 4.8725  de.julielab:julielab-neo4j-plugins-aho-corasick
   > 4.8725  org.sonatype.nexus.plugins:nexus-ui-extjs3-plugin
   > 4.8725  de.julielab:julielab-neo4j-plugins-concepts-representation
   > 4.8725  com.hubspot.maven.plugins:copy-protos-maven-plugin
   > 4.8725  ca.vanzyl.maven.plugins:sigstore-maven-plugin
   > 4.8725  com.btmatthews.maven.plugins.ldap:server-api
   > 4.8725  org.apache.qpid:qpid-broker-plugins-derby-store
   > 4.8725  org.siggi-ci:hookserver-accounts-rest-client
   > 4.8725  com.sumologic.plugins.log4j:sumologic-log4j2-appender
   > 4.8725  com.plutolib.plugins:datastore-pref-no-op
   > 4.8725  org.pustefixframework.maven.plugins:pustefix-validator-plugin
   > 4.8725  com.tencent.bk.devops.ci.artifactory:api-artifactory
   > 4.8725  com.gccloud:gc-starter-plugins-quartz-service
   > 4.8725  com.michaelpollmeier:sbt-ci-release-early-usage_2.11
   > 4.8725  com.comoyo.maven.plugins:protoc-bundled-plugin
   > 4.8725  com.societegenerale.ci-droid.tasks-consumer:ci-droid-tasks-consumer-services
   > 4.8725  org.sonatype.nexus.plugins:nexus-repository-p2-it
   > 4.8725  br.com.thiagomoreira.liferay.plugins.bootstrap-jumbotron-app:bootstrap-jumbotron-app
   > 4.8725  com.tacitknowledge.maven.plugins:maven-crx-packager-plugin
   > 4.8725  org.sonatype.nexus.plugins.ldap:nexus-ldap-plugin-it
   > 4.8725  com.tencent.bk.devops.ci.image:api-image
   > 4.8725  com.jwebmp.plugins.jquery:jwebmp-spectrum-colour-picker
   > 4.8725  com.free-now.sauron.plugins:elasticsearch-output
   > 4.8725  com.bluetrainsoftware.maven.plugins:s3-upload-maven-plugin
   > 4.8725  com.hreeinfo.plugins:gradle-corebox-vaadin-plugin
   > 4.8725  org.codehaus.sonar-plugins.dotnet.csharp:csharp-checks
   > 4.8725  org.apache.geronimo.plugins.monitoring:agent-ejb
   > 4.8725  io.chris-kipp:mill-ci-release_mill0.10_2.13
   > 4.8725  org.sonatype.nexus.plugins:nexus-archetype-plugin-aggregator
   > 4.8725  org.scala-lang.plugins:scala-continuations-plugin_2.11.0-RC1
   > 4.8725  org.codehaus.griffon.plugins:griffon-wslite-groovy-compile
   > 4.8725  com.btmatthews.maven.plugins.ldap:server-opendj
   > 4.8725  org.sonatype.nexus.plugins:nexus-yum-repository-client
   > 4.8725  org.pustefixframework.maven.plugins:pustefix-webapp-plugin
   > 4.8725  org.apache.npanday.plugins:maven-link-plugin
   > 4.8725  fish.focus.uvms.plugins.inmarsat:inmarsat-module
   > 4.8725  io.gravitee.am.plugins.handlers:gravitee-am-plugins-handlers-authdevice-notifier
   > 4.8725  org.sonatype.nexus.plugins:nexus-restlet1x-plugin
   > 4.8725  org.codehaus.sonar-plugins.java:sonar-squid-java-plugin
   > 4.8725  org.sonatype.plugins:provided-dependencies-maven-plugin
   > 4.8725  org.codehaus.sonar-plugins.dotnet.csharp:parent
   > 4.8725  fish.focus.uvms.plugins.iridium:siriusone
   > 4.8725  org.codehaus.sonar-plugins:sonar-build-stability-plugin
   > 4.8725  org.sonatype.plugins.it.applifecycle:app-lifecycle-it
   > 4.8725  fr.mines-stetienne.ci.sparql-generate:sparql-generate-jena
   > 4.8725  ro.fortsoft.pf4j.demo:pf4j-demo-plugins
   > 4.8725  org.sonatype.nexus.plugins:nexus-capabilities-testsuite-plugin
   > 4.8725  org.scala-lang.plugins:scala-continuations-library_2.11.0-M8
   > 4.8725  org.simplify4u.plugins:pgpverify-maven-plugin
   > 4.8725  com.thinkbiganalytics.kylo.plugins:kylo-service-monitor-ambari
   > 4.8725  net.sf.ij-plugins:ijp-scala-console_2.11
   > 4.8725  com.javiersc.gradle-plugins:readme-badges-generator
   > 4.8725  org.apache.geronimo.plugins:selenium-maven-plugin
   > 4.8725  it.serendigity.maven.plugins:lifecycle-helper-maven-plugin
   > 4.8725  com.gccloud:gc-starter-plugins-report-service
   > 4.8725  org.codehaus.sonar-plugins:sonar-scm-perforce-plugin
   > 4.8725  org.jvnet.hudson.plugins:files-found-trigger
   > 4.8725  org.apache.npanday.plugins:maven-resolver-plugin
   > 4.8725  com.tencent.bk.devops.ci.buildless:api-buildless
   > 4.8725  com.liferay:com.liferay.gradle.plugins.dependency.checker
   > 4.8725  me.proton.core.gradle-plugins:include-core-build
   > 4.8725  com.walmartlabs.concord.plugins.basic:crypto-tasks
   > 4.8725  io.curity:identityserver.plugins.archetypes.event-listener
   > 4.8725  org.apache.geronimo.genesis.plugins:plugin-support
   > 4.8725  com.walmartlabs.concord.plugins.basic:variables-tasks
   > 4.8725  com.tencent.bk.devops.ci.quality:api-quality
   > 4.8725  fr.nathan818.maven.plugins:enhanced-maven-source-plugin
   > 4.8725  org.apache.felix:org.apache.felix.webconsole.plugins.packageadmin
   > 4.8725  me.soknight.maven.plugins:dependency-print-plugin
   > 4.8725  org.jvnet.hudson.plugins:script-realm-extended
   > 4.8725  org.visallo:visallo-graph-property-worker-plugins-group
   > 4.8725  org.apache.geronimo.plugins:plugin-console-jetty
   > 4.8725  com.puresoltechnologies.purifinity.plugins:repository.directory.ejb
   > 4.8725  org.codehaus.griffon.plugins:griffon-tangoicons-javafx-groovy
   > 4.8725  com.tencent.bk.devops.ci.common:common-quality
   > 4.8725  org.apache.geronimo.plugins:activemq-console-tomcat
   > 4.8725  com.tencent.bk.devops.ci.common:common-notify
   > 4.8725  org.codehaus.sonar-plugins.json:json-checks-testkit
   > 4.8725  uk.org.raje.maven.plugins:msbuild-maven-plugin-parent
   > 4.8725  au.net.causal.maven.plugins:html2pdf-maven-plugin
   > 4.8725  name.remal:gradle-plugins-resolution-rules
   > 4.8725  com.tencent.bk.devops.ci.dispatch:api-dispatch
   > 4.8725  org.codehaus.sonar-plugins:sonar-c-rules-plugin
   > 4.8725  com.tencent.bk.devops.ci.common:common-log
   > 4.8725  org.sonatype.nexus.plugins:nexus-maven-bridge-plugin
   > 4.8725  com.marvelution.jira.plugins:hudson-apiv2-plugin
   > 4.8725  org.apache.geronimo.plugins.monitoring:agent-ds
   > 4.8725  org.sonatype.nexus.plugins:nexus-indexer-lucene-model
   > 4.8725  org.sonatype.nexus.plugins:nexus-repository-cpan-it
   > 4.8725  ru.yoomoney.gradle.plugins:library-project-plugin
   > 4.8725  tech.veedo.plugins:ragdoll-global-advice
   > 4.8725  com.plutolib.plugins:rooms-db-no-op
   > 4.8725  org.codehaus.griffon.plugins:griffon-swingx-swing-groovy
   > 4.8725  com.jwebmp.plugins.iconsets:jwebmp-material-design-icons
   > 4.8725  com.jwebmp.plugins.forms:jwebmp-image-map-heatmap
   > 4.8725  com.tencent.bk.devops.ci.plugin:api-plugin
   > 4.8725  org.minbox.framework:api-boot-maven-plugins
   > 4.8725  org.pustefixframework.maven.plugins:pustefix-patch-plugin
